EDDS
EKCH
291649
347
0,48.694,9.229,0.0
15,48.694,9.231,10363.0
25,48.694,9.232,10363.0
41,48.694,9.234,10363.0
51,48.695,9.235,10363.0
65,48.695,9.237,10363.0
75,48.695,9.238,10363.0
86,48.696,9.24,10363.0
96,48.696,9.241,10363.0
107,48.695,9.242,10363.0
126,48.695,9.243,10363.0
223,48.694,9.243,10363.0
248,48.693,9.243,10363.0
308,48.693,9.241,10363.0
316,48.692,9.237,10363.0
566,48.811,9.075,3192.0
575,48.823,9.08,3253.0
587,48.84,9.087,3360.0
596,48.856,9.094,3444.0
607,48.871,9.1,3543.0
616,48.888,9.107,3680.0
627,48.903,9.113,3787.0
636,48.919,9.12,3924.0
647,48.936,9.127,4053.0
656,48.95,9.133,4145.0
666,48.969,9.141,4290.0
676,48.985,9.148,4404.0
688,49.004,9.156,4549.0
696,49.017,9.162,4663.0
713,49.042,9.172,4831.0
726,49.065,9.182,5006.0
742,49.096,9.195,5181.0
754,49.113,9.202,5295.0
763,49.129,9.209,5417.0
774,49.151,9.218,5570.0
783,49.164,9.224,5638.0
794,49.185,9.233,5745.0
802,49.2,9.24,5836.0
819,49.231,9.253,6027.0
828,49.245,9.259,6096.0
838,49.264,9.268,6195.0
855,49.292,9.28,6362.0
868,49.318,9.292,6484.0
880,49.34,9.302,6576.0
895,49.366,9.313,6682.0
910,49.396,9.326,6774.0
920,49.415,9.335,6880.0
936,49.446,9.348,7018.0
946,49.465,9.357,7063.0
956,49.483,9.365,7147.0
965,49.504,9.374,7223.0
976,49.523,9.383,7277.0
990,49.545,9.392,7368.0
1002,49.571,9.404,7467.0
1010,49.588,9.412,7536.0
1022,49.614,9.423,7650.0
1032,49.635,9.432,7726.0
1046,49.662,9.445,7795.0
1057,49.681,9.453,7879.0
1068,49.707,9.465,7970.0
1076,49.724,9.472,8016.0
1086,49.745,9.482,8069.0
1096,49.766,9.491,8130.0
1107,49.786,9.5,8221.0
1116,49.807,9.51,8336.0
1126,49.828,9.519,8404.0
1136,49.847,9.528,8435.0
1148,49.874,9.54,8519.0
1157,49.891,9.548,8580.0
1166,49.908,9.555,8618.0
1178,49.932,9.566,8679.0
1188,49.957,9.578,8763.0
1198,49.98,9.588,8831.0
1212,50.002,9.598,8907.0
1223,50.029,9.61,9006.0
1234,50.056,9.622,9060.0
1244,50.078,9.633,9113.0
1254,50.1,9.643,9166.0
1264,50.12,9.652,9220.0
1275,50.142,9.662,9273.0
1287,50.168,9.673,9349.0
1305,50.205,9.69,9464.0
1319,50.235,9.704,9555.0
1334,50.273,9.722,9639.0
1349,50.302,9.735,9707.0
1359,50.323,9.745,9745.0
1376,50.361,9.762,9753.0
1386,50.381,9.772,9761.0
1396,50.405,9.783,9806.0
1406,50.426,9.792,9860.0
1415,50.449,9.803,9913.0
1426,50.47,9.813,9959.0
1437,50.495,9.825,10020.0
1451,50.526,9.839,10088.0
1461,50.553,9.851,10149.0
1475,50.576,9.862,10203.0
1487,50.606,9.876,10279.0
1496,50.629,9.886,10332.0
1513,50.662,9.902,10424.0
1521,50.681,9.911,10469.0
1533,50.706,9.923,10538.0
1541,50.731,9.934,10607.0
1554,50.754,9.945,10668.0
