LEMD
EGLL
50162
532
0,40.492,-3.575,0.0
84,40.493,-3.574,502.0
139,40.494,-3.574,502.0
149,40.498,-3.574,502.0
159,40.502,-3.574,502.0
167,40.509,-3.574,502.0
187,40.521,-3.574,731.0
202,40.536,-3.574,990.0
215,40.543,-3.574,1120.0
225,40.552,-3.574,1280.0
239,40.561,-3.578,1447.0
251,40.567,-3.584,1524.0
261,40.572,-3.591,1600.0
270,40.577,-3.599,1653.0
288,40.584,-3.61,1729.0
300,40.599,-3.631,1988.0
310,40.605,-3.637,2133.0
328,40.619,-3.653,2537.0
342,40.626,-3.662,2682.0
362,40.649,-3.677,2956.0
381,40.669,-3.676,3131.0
393,40.685,-3.673,3299.0
406,40.702,-3.67,3512.0
428,40.725,-3.664,3848.0
442,40.753,-3.655,4160.0
453,40.764,-3.651,4267.0
468,40.782,-3.645,4389.0
478,40.796,-3.641,4434.0
494,40.819,-3.633,4549.0
504,40.831,-3.629,4625.0
514,40.847,-3.624,4747.0
527,40.872,-3.617,4975.0
538,40.889,-3.611,5143.0
555,40.918,-3.602,5379.0
565,40.933,-3.597,5478.0
573,40.944,-3.593,5562.0
595,40.975,-3.583,5829.0
605,40.988,-3.579,5958.0
617,41.013,-3.571,6164.0
629,41.03,-3.566,6256.0
640,41.048,-3.56,6377.0
652,41.067,-3.554,6484.0
662,41.085,-3.548,6583.0
676,41.115,-3.539,6789.0
685,41.127,-3.535,6858.0
697,41.145,-3.529,6941.0
707,41.164,-3.523,7078.0
721,41.19,-3.514,7261.0
730,41.2,-3.511,7307.0
745,41.233,-3.5,7490.0
757,41.25,-3.495,7604.0
772,41.278,-3.486,7749.0
792,41.311,-3.475,7924.0
807,41.339,-3.466,8054.0
817,41.353,-3.463,8115.0
832,41.392,-3.459,8275.0
842,41.402,-3.458,8305.0
852,41.426,-3.455,8404.0
868,41.456,-3.452,8572.0
882,41.478,-3.45,8694.0
902,41.517,-3.445,8831.0
923,41.558,-3.441,9006.0
937,41.571,-3.439,9052.0
954,41.6,-3.436,9144.0
963,41.643,-3.431,9288.0
973,41.662,-3.429,9357.0
985,41.686,-3.426,9471.0
994,41.701,-3.425,9540.0
1003,41.718,-3.423,9624.0
1015,41.744,-3.42,9730.0
1022,41.755,-3.419,9784.0
1034,41.771,-3.417,9860.0
1045,41.798,-3.414,9966.0
1054,41.813,-3.412,10027.0
1062,41.825,-3.411,10073.0
1074,41.852,-3.408,10172.0
1088,41.877,-3.405,10218.0
1099,41.9,-3.402,10248.0
1110,41.914,-3.401,10271.0
1120,41.941,-3.398,10347.0
1131,41.963,-3.395,10439.0
1141,41.985,-3.393,10530.0
1152,41.997,-3.392,10599.0
1165,42.031,-3.388,10728.0
1177,42.048,-3.386,10812.0
1192,42.088,-3.381,10927.0
1201,42.105,-3.379,10949.0
1210,42.117,-3.377,10957.0
1231,42.155,-3.373,10972.0
1252,42.198,-3.368,10972.0
1268,42.225,-3.365,10972.0
1277,42.245,-3.363,10972.0
1297,42.277,-3.359,10972.0
1312,42.317,-3.354,10972.0
1322,42.33,-3.353,10972.0
1333,42.349,-3.351,10972.0
1343,42.371,-3.348,10972.0
1353,42.393,-3.346,10972.0
1362,42.409,-3.344,10972.0
1373,42.426,-3.342,10972.0
1387,42.453,-3.339,10972.0
1402,42.482,-3.336,10972.0
1412,42.502,-3.333,10972.0
