EFHK
UUEE
105977
455
0,60.33,24.946,0.0
16,60.33,24.945,358.0
26,60.331,24.945,358.0
85,60.331,24.944,358.0
97,60.33,24.942,358.0
117,60.323,24.927,358.0
135,60.315,24.911,586.0
145,60.312,24.903,739.0
154,60.309,24.896,868.0
174,60.306,24.89,967.0
191,60.303,24.88,1043.0
207,60.294,24.853,1135.0
228,60.288,24.834,1325.0
242,60.28,24.81,1661.0
256,60.274,24.79,1920.0
267,60.268,24.777,2080.0
287,60.241,24.766,2362.0
302,60.228,24.78,2583.0
313,60.225,24.785,2651.0
329,60.198,24.819,3093.0
343,60.183,24.838,3329.0
358,60.165,24.861,3581.0
368,60.152,24.877,3749.0
377,60.142,24.889,3878.0
390,60.128,24.907,4046.0
400,60.113,24.925,4229.0
410,60.094,24.949,4472.0
420,60.081,24.965,4617.0
430,60.069,24.98,4686.0
439,60.055,24.997,4777.0
449,60.042,25.014,4922.0
461,60.026,25.034,5090.0
471,60.012,25.05,5227.0
479,60.001,25.064,5334.0
491,59.984,25.085,5494.0
501,59.97,25.102,5623.0
511,59.956,25.12,5753.0
519,59.944,25.134,5859.0
531,59.927,25.156,5966.0
539,59.915,25.17,6042.0
549,59.901,25.188,6149.0
560,59.885,25.207,6278.0
571,59.867,25.23,6423.0
581,59.852,25.248,6553.0
591,59.837,25.267,6682.0
601,59.822,25.285,6797.0
612,59.806,25.304,6934.0
626,59.782,25.334,7124.0
637,59.765,25.353,7246.0
651,59.744,25.379,7376.0
667,59.719,25.41,7574.0
677,59.703,25.429,7696.0
692,59.681,25.456,7818.0
707,59.655,25.487,7985.0
717,59.639,25.507,8084.0
727,59.623,25.526,8191.0
748,59.591,25.564,8321.0
757,59.575,25.584,8366.0
768,59.558,25.604,8420.0
778,59.542,25.624,8458.0
789,59.521,25.648,8526.0
799,59.504,25.668,8595.0
809,59.487,25.689,8694.0
819,59.47,25.709,8770.0
829,59.452,25.73,8839.0
839,59.436,25.749,8884.0
849,59.418,25.771,8945.0
859,59.401,25.792,9029.0
869,59.384,25.812,9113.0
879,59.366,25.833,9212.0
890,59.349,25.853,9311.0
899,59.331,25.874,9380.0
909,59.314,25.894,9441.0
919,59.296,25.915,9517.0
929,59.279,25.935,9616.0
940,59.262,25.956,9738.0
950,59.245,25.975,9852.0
961,59.225,25.999,9966.0
969,59.211,26.015,10043.0
981,59.191,26.039,10134.0
991,59.174,26.058,10180.0
1001,59.158,26.077,10233.0
1011,59.14,26.098,10309.0
1021,59.123,26.117,10347.0
1031,59.106,26.137,10363.0
1042,59.089,26.157,10393.0
1052,59.071,26.177,10454.0
1067,59.044,26.209,10538.0
1082,59.02,26.238,10614.0
1092,59.003,26.257,10652.0
1102,58.987,26.276,10683.0
1122,58.95,26.318,10744.0
1133,58.929,26.341,10789.0
1147,58.905,26.37,10896.0
1157,58.887,26.39,10995.0
1167,58.87,26.41,11071.0
1177,58.853,26.429,11140.0
1188,58.835,26.45,11193.0
1197,58.818,26.469,11231.0
1208,58.801,26.488,11239.0
1218,58.783,26.509,11254.0
1228,58.766,26.528,11277.0
1238,58.748,26.548,11315.0
1248,58.732,26.566,11353.0
1258,58.713,26.588,11391.0
1268,58.696,26.607,11422.0
1278,58.678,26.628,11468.0
1289,58.657,26.652,11536.0
1299,58.639,26.671,11567.0
1309,58.621,26.691,11582.0
1319,58.604,26.711,11605.0
1329,58.586,26.731,11635.0
1340,58.569,26.75,11643.0
1350,58.55,26.771,11643.0
1359,58.532,26.791,11650.0
1370,58.514,26.812,11681.0
1380,58.496,26.832,11711.0
1389,58.479,26.851,11742.0
1400,58.46,26.872,11780.0
1410,58.443,26.891,11826.0
1420,58.425,26.911,11856.0
1430,58.408,26.93,11887.0
1440,58.389,26.951,11887.0
1450,58.371,26.971,11887.0
1461,58.349,26.995,11887.0
1471,58.331,27.014,11887.0
1479,58.316,27.031,11887.0
1489,58.298,27.051,11887.0
1499,58.279,27.072,11887.0
1511,58.257,27.096,11887.0
1522,58.237,27.118,11887.0
1542,58.2,27.159,11887.0
1556,58.175,27.187,11887.0
1566,58.156,27.207,11887.0
1582,58.127,27.239,11887.0
1597,58.098,27.27,11887.0
1612,58.072,27.298,11887.0
1633,58.033,27.34,11887.0
1647,58.008,27.367,11887.0
1663,57.979,27.399,11887.0
1673,57.96,27.419,11887.0
1687,57.935,27.446,11887.0
1697,57.918,27.465,11887.0
1708,57.901,27.482,11887.0
1718,57.88,27.504,11887.0
1728,57.862,27.524,11887.0
1738,57.845,27.542,11887.0
1747,57.828,27.568,11894.0
1758,57.814,27.599,11894.0
1768,57.802,27.633,11887.0
1778,57.789,27.673,11887.0
1788,57.777,27.71,11887.0
1797,57.765,27.746,11887.0
1809,57.751,27.789,11887.0
1819,57.739,27.825,11887.0
1829,57.727,27.862,11887.0
1837,57.717,27.892,11887.0
1849,57.703,27.933,11887.0
1860,57.693,27.965,11887.0
1870,57.678,28.007,11887.0
1880,57.666,28.044,11887.0
1890,57.654,28.079,11887.0
1899,57.642,28.115,11887.0
1910,57.632,28.147,11887.0
1920,57.618,28.188,11887.0
1930,57.605,28.225,11887.0
1942,57.592,28.266,11887.0
1955,57.576,28.311,11887.0
1965,57.562,28.353,11887.0
1975,57.549,28.391,11887.0
1987,57.536,28.431,11887.0
2000,57.52,28.479,11887.0
2011,57.504,28.523,11887.0
2024,57.491,28.562,11887.0
2037,57.474,28.612,11887.0
2048,57.461,28.65,11887.0
2058,57.45,28.682,11887.0
2072,57.431,28.735,11887.0
2088,57.412,28.791,11887.0
2102,57.397,28.835,11887.0
2112,57.382,28.875,11887.0
2123,57.367,28.918,11887.0
2133,57.355,28.953,11887.0
2143,57.343,28.987,11887.0
2153,57.331,29.023,11887.0
2168,57.315,29.068,11887.0
2177,57.301,29.109,11887.0
2189,57.287,29.15,11887.0
2197,57.277,29.177,11887.0
2208,57.266,29.209,11887.0
2224,57.244,29.271,11887.0
2250,57.212,29.363,11887.0
2269,57.189,29.427,11887.0
2284,57.169,29.484,11887.0
2293,57.157,29.517,11887.0
2303,57.144,29.552,11887.0
2315,57.13,29.593,11887.0
2325,57.117,29.629,11887.0
2336,57.105,29.663,11887.0
2354,57.081,29.729,11887.0
