EKCH
ESSA
511556
255
0,55.615,12.652,0.0
17,55.608,12.64,342.0
32,55.602,12.631,487.0
43,55.592,12.616,701.0
58,55.585,12.604,883.0
68,55.58,12.598,990.0
88,55.563,12.572,1181.0
103,55.554,12.56,1295.0
119,55.541,12.558,1546.0
129,55.533,12.566,1714.0
144,55.529,12.58,1874.0
153,55.531,12.608,2026.0
165,55.534,12.627,2080.0
173,55.536,12.639,2103.0
184,55.54,12.661,2164.0
195,55.543,12.679,2270.0
210,55.552,12.725,2743.0
220,55.554,12.738,2842.0
230,55.559,12.761,2918.0
240,55.562,12.774,2948.0
248,55.582,12.811,3215.0
259,55.589,12.821,3307.0
271,55.602,12.835,3459.0
280,55.612,12.848,3604.0
289,55.622,12.86,3756.0
301,55.636,12.876,3962.0
312,55.659,12.904,4305.0
322,55.666,12.915,4419.0
332,55.679,12.933,4617.0
342,55.688,12.947,4770.0
357,55.706,12.972,5052.0
366,55.717,12.987,5189.0
381,55.732,13.008,5372.0
392,55.758,13.045,5722.0
401,55.768,13.059,5852.0
416,55.785,13.083,6065.0
428,55.798,13.101,6217.0
438,55.806,13.113,6324.0
452,55.833,13.151,6629.0
464,55.847,13.171,6789.0
473,55.855,13.182,6865.0
484,55.867,13.199,6987.0
495,55.88,13.217,7124.0
509,55.928,13.287,7551.0
518,55.94,13.304,7658.0
529,55.952,13.32,7764.0
545,55.969,13.345,7901.0
559,55.983,13.365,8023.0
575,56.016,13.412,8282.0
585,56.028,13.43,8366.0
596,56.04,13.447,8465.0
605,56.055,13.469,8580.0
615,56.067,13.486,8671.0
626,56.079,13.503,8755.0
635,56.09,13.52,8839.0
645,56.103,13.538,8923.0
657,56.121,13.564,9037.0
665,56.143,13.596,9189.0
673,56.151,13.608,9227.0
686,56.168,13.632,9319.0
695,56.204,13.686,9502.0
706,56.217,13.704,9563.0
718,56.233,13.728,9639.0
732,56.256,13.761,9723.0
742,56.266,13.776,9776.0
758,56.298,13.822,9959.0
778,56.322,13.859,10104.0
789,56.343,13.889,10218.0
807,56.382,13.946,10401.0
819,56.398,13.97,10477.0
833,56.414,13.994,10568.0
844,56.43,14.018,10660.0
859,56.446,14.041,10736.0
874,56.478,14.089,10881.0
883,56.492,14.11,10942.0
893,56.501,14.124,10972.0
905,56.521,14.154,11056.0
918,56.538,14.178,11117.0
930,56.572,14.226,11254.0
939,56.585,14.242,11277.0
950,56.599,14.256,11269.0
964,56.619,14.276,11277.0
980,56.671,14.327,11269.0
991,56.685,14.34,11269.0
999,56.697,14.351,11269.0
1010,56.715,14.369,11269.0
1022,56.735,14.388,11277.0
1032,56.753,14.405,11269.0
1040,56.764,14.416,11269.0
1051,56.794,14.445,11269.0
1061,56.809,14.459,11269.0
1070,56.824,14.474,11269.0
1080,56.838,14.487,11269.0
1091,56.857,14.506,11277.0
1102,56.876,14.524,11277.0
1111,56.917,14.564,11277.0
1126,56.943,14.589,11277.0
1138,56.961,14.607,11277.0
1151,56.991,14.637,11269.0
1161,57.002,14.648,11277.0
1172,57.028,14.674,11277.0
1182,57.042,14.688,11269.0
1194,57.059,14.705,11277.0
1203,57.097,14.743,11277.0
1224,57.108,14.753,11277.0
1233,57.149,14.794,11277.0
1244,57.167,14.811,11277.0
1254,57.181,14.824,11277.0
1265,57.2,14.843,11277.0
1273,57.215,14.859,11277.0
1295,57.234,14.877,11277.0
1317,57.283,14.926,11269.0
1326,57.323,14.965,11277.0
1336,57.335,14.978,11277.0
1352,57.358,15.0,11277.0
1362,57.368,15.011,11277.0
1379,57.387,15.029,11277.0
1390,57.422,15.064,11277.0
1399,57.43,15.072,11277.0
1409,57.464,15.107,11269.0
1418,57.474,15.116,11269.0
1430,57.495,15.138,11277.0
